PLATE MJD FIBER THING_ID RUN RERUN CAMCOL FIELD ID
8173 57375 298 497732286 3103 301 5 54 417
8173 57375 326 497508026 3103 301 5 53 329
8173 57375 356 500476489 2735 301 1 83 360
8173 57375 465 500586721 2826 301 1 189 472
8173 57375 468 500586541 2826 301 1 189 288
8173 57375 515 503052246 2735 301 3 80 206
8173 57375 524 502228345 2826 301 2 189 662
8173 57375 548 505471111 2735 301 4 83 395
8173 57375 560 504150260 2826 301 3 190 465
8173 57375 574 502732890 2826 301 2 191 202
8173 57375 580 501642064 2735 301 2 81 291
8173 57375 600 504644717 2826 301 3 192 172
8173 57375 604 504272415 2735 301 3 85 219
8173 57375 606 504272770 2735 301 3 85 135
8173 57375 608 502995034 2826 301 2 192 249
8173 57375 620 502385214 2735 301 2 84 304
8173 57375 688 503469445 2826 301 2 194 212
8173 57375 732 503083026 2735 301 2 87 592
8173 57375 751 506884581 2735 301 4 89 265
8173 57375 761 503565329 2735 301 2 89 435
8173 57375 778 502491334 2826 301 1 197 464
8173 57375 782 507358388 2735 301 4 91 284
8173 57375 791 505474850 2735 301 3 90 711
8173 57375 802 503565231 2735 301 2 89 267
8173 57375 811 502718368 2826 301 1 198 355
8173 57375 832 505912772 2735 301 3 92 519
8173 57375 848 503998581 2735 301 2 91 342
8173 57375 852 502772855 2863 301 1 211 337
8173 57375 880 504235494 2735 301 2 92 511
8173 57375 882 504234967 2735 301 2 92 266
8173 57375 889 504435594 2735 301 2 93 563
8173 57375 893 503454597 2863 301 1 214 560
8173 57375 896 503454557 2863 301 1 214 432
8173 57375 898 503211255 2863 301 1 213 444
8173 57375 910 506124570 2735 301 3 93 144
8173 57375 928 503688962 2863 301 1 215 643
8173 57375 952 505591426 2863 301 2 216 335
8173 57375 954 505590610 2863 301 2 216 315
8173 57375 962 504887550 2735 301 2 95 262
8173 57375 974 502690439 2821 301 6 112 284
8174 57374 20 495898920 2821 301 4 96 670
8174 57374 26 495423008 2821 301 4 94 264
8174 57374 38 496815743 3103 301 5 50 499
8174 57374 75 495185450 2821 301 4 93 240
8174 57374 91 492141331 3103 301 3 44 233
8174 57374 104 494714537 2821 301 4 91 240
8174 57374 112 497059500 2821 301 5 94 275
8174 57374 116 495892459 3103 301 5 46 199
8174 57374 124 491418450 3103 301 3 41 200
8174 57374 130 491663561 3103 301 3 42 311
8174 57374 138 493743686 3103 301 4 44 344
8174 57374 180 493039568 3103 301 4 41 750
8174 57374 210 492103029 2821 301 3 87 198
8174 57374 212 493039284 3103 301 4 41 141
8174 57374 222 493967940 2821 301 4 88 642
8174 57374 226 493968249 2821 301 4 88 269
8174 57374 246 490691403 3103 301 3 38 334
8174 57374 248 491622172 2821 301 3 85 310
8174 57374 258 492535046 3103 301 4 39 698
8174 57374 274 496538511 3103 301 6 42 234
8174 57374 322 491368677 2821 301 3 84 277
8174 57374 325 491114355 2821 301 3 83 480
8174 57374 344 493911111 3103 301 5 38 284
8174 57374 347 495532436 3103 301 6 38 333
8174 57374 354 495531824 3103 301 6 38 156
8174 57374 360 496480721 2821 301 6 85 232
8174 57374 390 493634456 3103 301 5 37 71
8174 57374 395 496200791 2821 301 6 84 334
8174 57374 408 492224835 2821 301 4 81 731
8174 57374 457 492898566 3103 301 5 34 128
8174 57374 478 496236721 2735 301 1 66 254
8174 57374 504 499402006 2735 301 3 66 264
8174 57374 506 498150505 2863 301 2 186 384
8174 57374 565 498954618 2863 301 2 189 432
8174 57374 596 500195971 2735 301 3 69 336
8174 57374 600 499945518 2735 301 3 68 318
8174 57374 618 496517575 2735 301 1 67 610
8174 57374 628 500457921 2735 301 3 70 328
8174 57374 664 502126564 2863 301 3 195 233
8174 57374 680 499741498 2863 301 2 192 249
8174 57374 694 497283205 2735 301 1 70 258
8174 57374 714 500981700 2735 301 3 72 285
8174 57374 763 499628163 2735 301 2 73 497
8174 57374 787 501790661 2735 301 3 75 732
8174 57374 808 497714901 2821 301 6 90 566
8174 57374 842 499612077 2826 301 1 185 269
8174 57374 846 498787774 2735 301 1 76 415
8174 57374 868 500892352 2735 301 2 78 437
8174 57374 886 498787652 2735 301 1 76 328
8174 57374 973 500586541 2826 301 1 189 288
8174 57374 992 497974434 2821 301 5 98 411
8175 57039 4 490232538 3103 301 4 30 359
8175 57039 10 490232498 3103 301 4 30 177
8175 57039 21 492088726 3103 301 5 31 233
8175 57039 68 492241642 2821 301 5 75 581
8175 57039 78 492758176 2821 301 5 77 585
8175 57039 94 490232490 3103 301 4 30 65
8175 57039 112 492241611 2821 301 5 75 505
8175 57039 118 493151890 3103 301 6 29 400
8175 57039 129 488257637 2821 301 3 72 472
8175 57039 165 489558257 2821 301 4 71 618
8175 57039 167 487722540 2821 301 3 70 67
8175 57039 170 487722436 2821 301 3 70 246
8175 57039 188 490203124 3103 301 5 24 247
8175 57039 200 493263071 2821 301 6 73 267
8175 57039 202 487183337 2821 301 3 68 279
8175 57039 218 489933292 3103 301 5 23 330
8175 57039 225 492053367 3103 301 6 25 468
8175 57039 265 492434836 2821 301 6 70 562
8175 57039 300 490303597 2821 301 5 68 356
8175 57039 311 491873091 2821 301 6 68 383
8175 57039 332 490017788 2821 301 5 67 371
8175 57039 340 490017505 2821 301 5 67 716
8175 57039 350 492042983 2831 301 1 77 568
8175 57039 366 488838851 3103 301 5 19 669
8175 57039 381 491307556 2821 301 6 66 467
8175 57039 405 488269567 2740 301 5 299 263
8175 57039 414 490077112 3103 301 6 18 545
8175 57039 422 491171629 2831 301 1 74 303
8175 57039 428 491171371 2831 301 1 74 454
8175 57039 441 488604908 2821 301 5 62 669
8175 57039 445 488895471 2821 301 5 63 234
8175 57039 464 490583248 2831 301 1 72 794
8175 57039 524 494577754 2831 301 3 75 385
8175 57039 540 492719947 2831 301 2 74 636
8175 57039 555 496437286 2831 301 4 76 309
8175 57039 570 494577074 2831 301 3 75 352
8175 57039 574 494863253 2831 301 3 76 380
8175 57039 595 497017517 2831 301 4 78 143
8175 57039 625 497614856 2831 301 4 80 542
8175 57039 639 495775365 2831 301 3 79 361
8175 57039 650 495458699 2831 301 3 78 237
8175 57039 657 494459456 2863 301 2 173 483
8175 57039 696 494185874 2831 301 2 79 617
8175 57039 800 495928055 2863 301 2 178 118
8175 57039 802 495645006 2831 301 2 84 264
8175 57039 848 493754682 2831 301 1 83 323
8175 57039 852 493754199 2831 301 1 83 398
8175 57039 866 498043359 2831 301 3 87 351
8175 57039 870 498043406 2831 301 3 87 561
8175 57039 897 493152282 3103 301 6 29 149
8175 57039 902 498331573 2831 301 3 88 244
8175 57039 920 496195372 2831 301 2 86 502
8175 57039 934 494622672 2831 301 1 86 272
8175 57039 940 493427159 3103 301 6 30 337
8177 57374 42 511257546 2735 301 2 131 281
8177 57374 65 513116182 2735 301 3 132 296
8177 57374 103 514659178 2735 301 4 131 485
8177 57374 170 511709856 2826 301 2 237 560
8177 57374 184 513278151 2826 301 3 236 289
8177 57374 224 513278357 2826 301 3 236 138
8177 57374 237 515861762 3697 301 5 31 224
8177 57374 242 510392620 2735 301 2 125 233
8177 57374 248 509417464 2826 301 1 233 479
8177 57374 253 512988891 2826 301 3 234 316
8177 57374 274 515716531 3697 301 5 30 600
8177 57374 292 511807979 2735 301 3 123 289
8177 57374 312 514665255 2826 301 4 234 208
8177 57374 314 514665247 2826 301 4 234 200
8177 57374 316 514665589 2826 301 4 234 220
8177 57374 332 512683059 2826 301 3 232 269
8177 57374 342 513515912 2735 301 4 123 283
8177 57374 346 513515757 2735 301 4 123 285
8177 57374 372 511655466 2735 301 3 122 435
8177 57374 378 512548977 2826 301 3 231 237
8177 57374 392 514213168 2826 301 4 231 414
8177 57374 428 513216994 2735 301 4 121 469
8177 57374 431 514960749 3697 301 5 25 271
8177 57374 440 514792728 3697 301 5 24 315
8177 57374 458 512710317 2735 301 4 118 388
8177 57374 485 513575995 2826 301 4 227 409
8177 57374 508 516861193 2826 301 6 227 607
8177 57374 516 516185062 2735 301 6 119 452
8177 57374 596 518765062 2987 301 1 88 258
8177 57374 612 516675805 2735 301 6 122 492
8177 57374 622 520984198 2987 301 2 92 408
8177 57374 645 518474302 2243 301 1 276 225
8177 57374 648 517791568 2826 301 6 233 519
8177 57374 662 520210163 2243 301 2 277 666
8177 57374 686 517121319 2735 301 6 125 309
8177 57374 802 518493283 2826 301 6 238 369
8177 57374 804 517679774 2735 301 6 129 368
8177 57374 830 519205469 2243 301 1 281 289
8177 57374 860 517019497 2826 301 5 239 237
8177 57374 877 519344246 2243 301 1 282 492
8177 57374 890 517019536 2826 301 5 239 518
8177 57374 918 519479334 2243 301 1 283 225
8177 57374 934 516385210 3697 301 5 35 185
8177 57374 952 519600984 2243 301 1 284 402
8177 57374 954 519011115 2826 301 6 242 675
8177 57374 971 516522275 3697 301 5 36 513
8180 57345 22 504645109 2826 301 3 192 232
8180 57345 46 502228345 2826 301 2 189 662
8180 57345 52 503564690 2735 301 3 82 302
8180 57345 62 505471111 2735 301 4 83 395
8180 57345 68 504644717 2826 301 3 192 172
8180 57345 88 503052246 2735 301 3 80 206
8180 57345 104 504150260 2826 301 3 190 465
8180 57345 112 505792404 2826 301 4 190 575
8180 57345 203 501789996 2735 301 3 75 312
8180 57345 216 504194740 2735 301 4 78 174
8180 57345 221 505029956 2826 301 4 187 201
8180 57345 225 505030026 2826 301 4 187 318
8180 57345 271 504507186 2826 301 4 185 355
8180 57345 274 505834201 2735 301 5 78 424
8180 57345 324 501885803 2863 301 3 194 283
8180 57345 328 502126564 2863 301 3 195 233
8180 57345 344 505898421 2826 301 5 184 331
8180 57345 355 505670751 2863 301 5 196 431
8180 57345 372 502612320 2735 301 4 72 275
8180 57345 384 504508653 2735 301 5 73 381
8180 57345 388 504252010 2735 301 5 72 425
8180 57345 420 503239559 2863 301 4 193 255
8180 57345 434 506138279 2735 301 6 73 262
8180 57345 473 505607657 2735 301 6 71 323
8180 57345 485 505037851 2735 301 6 69 320
8180 57345 508 510081080 2243 301 3 223 273
8180 57345 529 508784183 2243 301 2 224 291
8180 57345 534 508500471 2243 301 2 223 612
8180 57345 564 509331082 2243 301 2 226 470
8180 57345 596 510341895 2987 301 2 42 339
8180 57345 627 510893199 2987 301 2 44 201
8180 57345 635 510630967 2987 301 2 43 188
8180 57345 672 511159111 2987 301 2 45 447
8180 57345 676 510893228 2987 301 2 44 376
8180 57345 687 510153210 2243 301 2 229 644
8180 57345 704 513295641 2987 301 3 47 617
8180 57345 726 509558744 2987 301 1 45 211
8180 57345 728 508815775 2243 301 1 230 228
8180 57345 740 507227817 2735 301 6 77 215
8180 57345 750 512582046 2243 301 3 232 222
8180 57345 776 507472576 2735 301 6 78 227
8180 57345 811 507979850 2735 301 6 80 464
8180 57345 816 507979771 2735 301 6 80 232
8180 57345 836 510620172 2987 301 1 49 413
8180 57345 842 509313539 2826 301 6 191 243
8180 57345 870 511730710 2243 301 2 235 225
8180 57345 874 510871480 2987 301 1 50 618
8180 57345 888 508724527 2735 301 6 83 360
8180 57345 896 507936883 2826 301 5 192 236
8180 57345 908 512228401 2243 301 2 237 292
8180 57345 910 511998746 2243 301 2 236 190
8180 57345 922 510075742 2826 301 6 194 166
8181 57073 46 498150505 2863 301 2 186 384
8181 57073 77 502127217 2863 301 4 189 221
8181 57073 100 498842274 2735 301 3 64 543
8181 57073 102 500971980 2735 301 4 66 194
8181 57073 114 500684742 2735 301 4 65 149
8181 57073 130 497327700 2863 301 2 183 188
8181 57073 134 498331573 2831 301 3 88 244
8181 57073 172 498043359 2831 301 3 87 351
8181 57073 256 499600083 2831 301 4 87 329
8181 57073 263 500887711 2831 301 5 86 495
8181 57073 324 498761390 2831 301 4 84 303
8181 57073 334 499594289 2863 301 4 180 464
8181 57073 400 502754559 2863 301 6 180 262
8181 57073 406 497614856 2831 301 4 80 542
8181 57073 435 502454991 2863 301 6 179 223
8181 57073 566 504323812 2243 301 2 209 238
8181 57073 568 503486367 2987 301 1 24 268
8181 57073 590 506832407 2243 301 3 212 275
8181 57073 596 505657727 2987 301 2 26 337
8181 57073 606 504089985 2987 301 1 26 20
8181 57073 635 505267123 2243 301 2 212 187
8181 57073 660 502754623 2863 301 6 180 253
8181 57073 664 505319814 2987 301 1 30 323
8181 57073 666 506597819 2987 301 2 29 586
8181 57073 682 505575699 2243 301 2 213 257
8181 57073 696 503356352 2863 301 6 182 238
8181 57073 705 505873004 2243 301 2 214 247
8181 57073 714 507206084 2987 301 2 31 306
8181 57073 755 506172274 2243 301 2 215 297
8181 57073 782 508341756 2243 301 3 217 487
8181 57073 810 502622572 2863 301 5 185 724
8181 57073 831 508945681 2243 301 3 219 207
8181 57073 854 502010952 2735 301 5 64 298
8181 57073 861 504765999 2735 301 6 68 242
8181 57073 878 505746948 2243 301 1 219 236
8181 57073 888 504468850 2735 301 6 67 497
8181 57073 896 502573748 2735 301 5 66 377
8181 57073 905 508641263 2987 301 2 36 517
8181 57073 906 507356158 2243 301 2 219 267
8181 57073 941 502431816 2863 301 4 190 243
8181 57073 944 503139697 2735 301 5 68 112
8181 57073 957 505037851 2735 301 6 69 320
8182 56993 50 493564769 2863 301 2 170 238
8182 56993 60 494577754 2831 301 3 75 385
8182 56993 73 496437286 2831 301 4 76 309
8182 56993 101 495112705 2863 301 3 170 219
8182 56993 118 496968541 2863 301 4 171 288
8182 56993 130 493042454 2831 301 3 70 379
8182 56993 146 495835687 2831 301 4 74 355
8182 56993 156 496968538 2863 301 4 171 285
8182 56993 176 493889476 2863 301 3 166 203
8182 56993 193 497047824 2831 301 5 73 770
8182 56993 237 496729209 2831 301 5 72 644
8182 56993 245 492424336 2831 301 3 68 1003
8182 56993 279 497248834 2863 301 5 167 135
8182 56993 292 492952842 2863 301 3 163 350
8182 56993 324 491793237 2831 301 3 66 155
8182 56993 332 493319669 2831 301 4 66 905
8182 56993 338 494480126 2863 301 4 163 491
8182 56993 346 496010980 2863 301 5 163 252
8182 56993 353 496646578 2863 301 5 165 149
8182 56993 356 497313806 2831 301 6 69 314
8182 56993 366 491995780 2863 301 3 160 264
8182 56993 369 493000424 2831 301 4 65 955
8182 56993 383 496011070 2863 301 5 163 391
8182 56993 384 495694245 2863 301 5 162 235
8182 56993 393 497005372 2831 301 6 68 189
8182 56993 437 497517184 2863 301 6 163 265
8182 56993 460 494512769 2831 301 5 65 393
8182 56993 466 496364893 2831 301 6 66 515
8182 56993 469 497188261 2863 301 6 162 536
8182 56993 479 497954892 2137 301 1 297 388
8182 56993 568 499179240 2243 301 2 193 504
8182 56993 571 498833347 2243 301 2 192 279
8182 56993 631 500810142 2987 301 2 11 381
8182 56993 640 500753592 2137 301 2 301 175
8182 56993 654 498147189 2863 301 6 165 382
8182 56993 678 500140578 2243 301 2 196 319
8182 56993 692 498643539 2243 301 1 196 199
8182 56993 695 499637139 2987 301 1 12 275
8182 56993 706 502662057 2243 301 3 199 97
8182 56993 726 498771815 2863 301 6 167 137
8182 56993 766 499069394 2863 301 6 168 237
8182 56993 778 498262720 2831 301 6 72 226
8182 56993 810 498567210 2831 301 6 73 737
8182 56993 820 497867748 2863 301 5 169 206
8182 56993 826 503122270 2987 301 2 18 312
8182 56993 844 499189264 2831 301 6 75 132
8182 56993 846 500310453 2863 301 6 172 337
8182 56993 874 500619113 2863 301 6 173 396
8182 56993 896 497658427 2831 301 5 75 250
8182 56993 914 500389803 2831 301 6 79 320
8182 56993 919 500090246 2831 301 6 78 396
8182 56993 954 497565940 2863 301 4 173 569
8182 56993 992 498150956 2863 301 4 175 229
8182 56993 996 499138151 2831 301 5 80 192
8182 56993 998 497614856 2831 301 4 80 542
8182 56993 999 497614823 2831 301 4 80 264
8183 57375 5 522621103 2243 301 2 296 175
8183 57375 8 522621322 2243 301 2 296 301
8183 57375 12 521758246 6752 301 1 27 341
8183 57375 24 521596740 2987 301 1 109 598
8183 57375 64 522420624 2243 301 2 294 574
8183 57375 89 520589837 2243 301 1 292 519
8183 57375 94 520589698 2243 301 1 292 215
8183 57375 135 520491876 2243 301 1 291 290
8183 57375 140 522071420 2243 301 2 291 581
8183 57375 186 521839445 2243 301 2 289 325
8183 57375 220 521713186 2243 301 2 288 783
8183 57375 221 522485603 2987 301 2 103 632
8183 57375 290 519600984 2243 301 1 284 402
8183 57375 306 522098393 2987 301 2 100 326
8183 57375 320 523803779 2987 301 3 101 428
8183 57375 324 519479334 2243 301 1 283 225
8183 57375 360 523691588 2987 301 3 100 308
8183 57375 364 519344246 2243 301 1 282 492
8183 57375 366 519344274 2243 301 1 282 455
8183 57375 397 522653347 2243 301 3 283 457
8183 57375 398 523405677 2987 301 3 98 669
8183 57375 406 519205469 2243 301 1 281 289
8183 57375 414 520659289 2243 301 2 280 637
8183 57375 422 521563956 2987 301 2 96 370
8183 57375 473 523140451 2987 301 3 96 172
8183 57375 492 522696386 2987 301 3 93 395
8183 57375 497 522834942 2987 301 3 94 435
8183 57375 552 526091618 2987 301 5 95 615
8183 57375 577 524091204 2243 301 4 282 342
8183 57375 582 527148232 2243 301 6 282 309
8183 57375 604 525775981 2243 301 5 283 196
8183 57375 606 525775980 2243 301 5 283 192
8183 57375 615 524215107 2243 301 4 283 246
8183 57375 699 523803840 2987 301 3 101 130
8183 57375 728 524881718 2243 301 4 288 256
8183 57375 744 527257199 2987 301 5 104 263
8183 57375 778 524172684 2987 301 3 104 343
8183 57375 804 525987464 2987 301 4 106 515
8183 57375 852 526097147 2987 301 4 107 213
8183 57375 894 525460250 2243 301 4 293 96
8183 57375 942 526580560 6752 301 4 28 343
8183 57375 969 525687561 2243 301 4 295 261
8183 57375 972 524112220 2243 301 3 295 213
8183 57375 985 524317720 2243 301 3 297 564
8191 57390 32 514868966 2304 301 2 73 215
8191 57390 88 511306136 2074 301 1 177 321
8191 57390 119 516012757 2304 301 3 72 571
8191 57390 123 510576767 2987 301 6 22 278
8191 57390 135 513136300 2074 301 2 178 130
8191 57390 144 513896856 2304 301 2 70 691
8191 57390 154 515552657 1895 301 3 260 581
8191 57390 172 512125080 2074 301 2 175 524
8191 57390 176 512486828 2074 301 2 176 315
8191 57390 197 515372498 2304 301 3 70 517
8191 57390 198 516071349 2074 301 4 178 227
8191 57390 216 512599436 2304 301 2 66 220
8191 57390 249 511912161 2304 301 2 64 297
8191 57390 262 514031259 2304 301 3 66 271
8191 57390 276 515088550 2074 301 4 175 209
8191 57390 283 510791248 2074 301 2 171 261
8191 57390 298 512621732 2074 301 3 172 556
8191 57390 302 513716223 2304 301 3 65 231
8191 57390 303 513716225 2304 301 3 65 233
8191 57390 304 513367301 2304 301 3 64 326
8191 57390 312 514405838 2074 301 4 173 233
8191 57390 313 515088540 2074 301 4 175 198
8191 57390 330 512250156 2074 301 3 171 306
8191 57390 336 512249867 2074 301 3 171 339
8191 57390 380 513022356 2304 301 3 63 443
8191 57390 393 514822263 2304 301 4 64 511
8191 57390 421 513370096 2074 301 4 170 429
8191 57390 438 515155077 2074 301 5 171 265
8191 57390 475 514467761 2074 301 5 169 355
8191 57390 486 513092749 2304 301 4 59 550
8191 57390 505 516811141 1895 301 6 251 375
8191 57390 508 517164793 1895 301 6 252 476
8191 57390 532 517165254 1895 301 6 252 634
8191 57390 559 517604575 1331 301 1 253 468
8191 57390 564 516898501 2074 301 6 172 45
8191 57390 578 516110207 1895 301 5 253 270
8191 57390 602 517567397 2074 301 6 174 519
8191 57390 696 516159868 2074 301 5 174 185
8191 57390 702 521209172 1345 301 1 237 257
8191 57390 756 518692750 1895 301 5 261 390
8191 57390 803 518070601 1896 301 5 42 335
8191 57390 848 517748108 2304 301 4 73 256
8191 57390 854 517748110 2304 301 4 73 258
8191 57390 866 519621602 1895 301 5 264 488
8191 57390 882 517748467 2304 301 4 73 272
8191 57390 886 518045427 2304 301 4 74 257
8191 57390 906 519341450 2074 301 5 184 391
8191 57390 917 518342502 2304 301 4 75 119
8191 57390 919 519011341 2074 301 5 183 423
8191 57390 920 519011414 2074 301 5 183 718
8191 57390 921 517236172 2304 301 3 76 327
8191 57390 940 515892539 2074 301 3 182 282
8191 57390 974 518955657 2304 301 4 77 524
8192 57348 14 509412312 2074 301 2 167 292
8192 57348 24 510161185 2074 301 3 165 724
8192 57348 42 508340405 2074 301 2 164 411
8192 57348 54 509474870 2304 301 2 57 226
8192 57348 76 512328414 2074 301 4 167 352
8192 57348 127 509093954 2074 301 3 162 280
8192 57348 133 507983723 2074 301 3 159 347
8192 57348 140 510071865 1895 301 3 244 203
8192 57348 164 507260435 2074 301 3 157 300
8192 57348 166 508986342 1895 301 3 241 240
8192 57348 180 509797706 2074 301 4 160 654
8192 57348 182 510174393 2074 301 4 161 248
8192 57348 184 509797505 2074 301 4 160 371
8192 57348 196 511299383 2304 301 4 54 420
8192 57348 200 512348391 2074 301 5 163 377
8192 57348 227 510562834 2304 301 4 52 202
8192 57348 230 510562952 2304 301 4 52 379
8192 57348 234 510562885 2304 301 4 52 299
8192 57348 235 511240103 2074 301 5 160 178
8192 57348 302 509660325 1895 301 4 239 241
8192 57348 338 508929827 1895 301 4 237 464
8192 57348 370 508530682 1895 301 4 236 248
8192 57348 372 507544471 2074 301 4 154 289
8192 57348 378 508530372 1895 301 4 236 233
8192 57348 388 510336905 1895 301 5 237 344
8192 57348 432 511159889 2074 301 6 156 331
8192 57348 460 508227968 2074 301 5 152 438
8192 57348 466 509630150 2074 301 6 152 603
8192 57348 476 511370707 1895 301 6 236 387
8192 57348 522 514128597 1345 301 2 213 139
8192 57348 543 515268759 1345 301 2 216 612
8192 57348 548 516007509 1331 301 3 241 258
8192 57348 593 515642350 1345 301 2 217 293
8192 57348 608 514645534 1331 301 2 241 290
8192 57348 623 517103661 1331 301 3 244 362
8192 57348 624 517485035 1331 301 3 245 343
8192 57348 632 515041986 1331 301 2 242 324
8192 57348 660 512278241 2074 301 6 159 387
8192 57348 666 517484991 1331 301 3 245 261
8192 57348 673 516370311 1345 301 2 219 443
8192 57348 714 515411235 1345 301 1 220 228
8192 57348 820 513311175 1895 301 5 245 410
8192 57348 827 516829157 1345 301 1 224 233
8192 57348 833 516829034 1345 301 1 224 174
8192 57348 859 512705451 2074 301 5 164 326
8192 57348 895 513054767 2074 301 5 165 93
8192 57348 928 515092885 1895 301 5 250 599
8192 57348 932 513406299 2074 301 5 166 514
8192 57348 933 513092740 2304 301 4 59 260
8192 57348 960 515438317 1895 301 5 251 262
8192 57348 969 513794856 2304 301 4 61 714
8192 57348 981 515155077 2074 301 5 171 265
8192 57348 985 514141451 2304 301 4 62 255
8193 57333 52 520621633 4204 301 2 190 501
8193 57333 54 520177520 4204 301 2 189 377
8193 57333 70 521741433 4208 301 2 192 302
8193 57333 78 522569603 4204 301 3 192 100
8193 57333 93 519745011 4204 301 2 188 428
8193 57333 286 518160854 4204 301 3 182 294
8193 57333 306 521237594 4208 301 4 186 268
8193 57333 343 523180022 4208 301 5 188 463
8193 57333 362 518375557 4208 301 3 182 415
8193 57333 370 519233148 4204 301 4 182 334
8193 57333 464 520851226 4204 301 6 181 282
8193 57333 509 526066715 4264 301 2 174 570
8193 57333 532 525626149 4264 301 2 173 405
8193 57333 536 524720254 4264 301 2 171 306
8193 57333 563 526495092 4264 301 2 175 340
8193 57333 604 527371903 4264 301 2 177 447
8193 57333 619 525542597 4264 301 1 175 607
8193 57333 634 523998362 4294 301 1 148 333
8193 57333 648 526838998 4264 301 1 178 506
8193 57333 650 526414491 4264 301 1 177 432
8193 57333 653 526414577 4264 301 1 177 548
8193 57333 705 525349257 4294 301 1 151 560
8193 57333 725 524501605 4208 301 5 191 642
8193 57333 757 526159900 4204 301 6 193 578
8193 57333 785 524925378 4208 301 5 192 217
8193 57333 801 527037398 4208 301 5 197 322
8193 57333 809 526402796 4204 301 5 196 571
8193 57333 872 523645013 4204 301 4 192 198
8193 57333 888 524085871 4204 301 4 193 282
8193 57333 941 527243849 4208 301 4 200 208
8193 57333 948 526835357 4208 301 4 199 248
8193 57333 966 524952290 4208 301 3 197 340
8193 57333 978 524278732 4204 301 3 196 417
8194 57401 38 523555775 2304 301 6 83 386
8194 57401 44 519341516 2074 301 5 184 745
8194 57401 48 519341450 2074 301 5 184 391
8194 57401 73 522662960 2304 301 6 80 253
8194 57401 123 519011341 2074 301 5 183 423
8194 57401 130 519621602 1895 301 5 264 488
8194 57401 179 520444066 2074 301 6 183 412
8194 57401 222 520724216 1895 301 6 263 270
8194 57401 227 520918268 1331 301 1 263 391
8194 57401 230 521852828 1345 301 1 239 374
8194 57401 232 522176091 1345 301 1 240 289
8194 57401 233 522175684 1345 301 1 240 262
8194 57401 265 521540073 1345 301 1 238 229
8194 57401 290 518850438 2074 301 6 178 273
8194 57401 382 521243234 1345 301 2 233 571
8194 57401 401 518791408 1895 301 6 257 352
8194 57401 402 518791343 1895 301 6 257 212
8194 57401 450 519971675 1331 301 2 256 272
8194 57401 529 524565755 1345 301 4 235 296
8194 57401 535 523295912 1331 301 4 258 231
8194 57401 544 526503348 1345 301 5 237 577
8194 57401 548 526503759 1345 301 5 237 716
8194 57401 617 524284729 1331 301 4 261 337
8194 57401 641 525550356 1345 301 4 238 260
8194 57401 665 526865103 1331 301 5 265 264
8194 57401 743 527101857 1345 301 4 243 528
8194 57401 748 527101523 1345 301 4 243 628
8194 57401 792 526505810 1331 301 4 268 568
8194 57401 801 524891782 1331 301 3 267 543
8194 57401 814 524045705 1302 301 2 256 383
8194 57401 833 526408725 1345 301 3 245 280
8194 57401 838 526102989 1345 301 3 244 304
8194 57401 850 524977052 1302 301 2 259 342
8194 57401 895 523416672 1345 301 1 244 51
8194 57401 931 524761710 1331 301 2 271 359
8196 57346 4 510336905 1895 301 5 237 344
8196 57346 8 511159532 2074 301 6 156 245
8196 57346 21 509580812 1895 301 5 235 566
8196 57346 29 511370700 1895 301 6 236 380
8196 57346 30 511370638 1895 301 6 236 102
8196 57346 31 511159889 2074 301 6 156 331
8196 57346 57 509630150 2074 301 6 152 603
8196 57346 62 509630107 2074 301 6 152 178
8196 57346 133 508853788 2074 301 6 150 511
8196 57346 148 510385053 1345 301 1 207 506
8196 57346 183 511134648 1331 301 2 232 343
8196 57346 224 511134779 1331 301 2 232 518
8196 57346 245 507680906 2074 301 6 147 435
8196 57346 322 507856176 1895 301 6 227 784
8196 57346 343 511291294 1331 301 3 229 416
8196 57346 353 512279896 1345 301 3 205 207
8196 57346 390 511793307 1331 301 4 227 415
8196 57346 398 512634949 1331 301 4 229 348
8196 57346 403 509632570 1331 301 3 225 357
8196 57346 491 511546957 1345 301 4 200 232
8196 57346 492 511986449 1345 301 4 201 248
8196 57346 504 514827594 1331 301 6 228 494
8196 57346 505 515230790 1331 301 6 229 521
8196 57346 515 513294393 1345 301 5 201 647
8196 57346 540 513527656 1331 301 5 228 383
8196 57346 559 516195331 1345 301 6 205 240
8196 57346 560 516045735 1331 301 6 231 562
8196 57346 584 516818588 1331 301 6 233 152
8196 57346 592 516984009 1345 301 6 207 583
8196 57346 730 513836104 1331 301 4 232 200
8196 57346 770 515038270 1331 301 4 235 509
8196 57346 818 513301263 1331 301 3 234 263
8196 57346 854 513691556 1331 301 3 235 264
8196 57346 948 517667496 1331 301 4 242 261
8196 57346 950 516966663 1345 301 3 217 76
8196 57346 959 516603009 1345 301 3 216 142
8196 57346 966 515618898 1331 301 3 240 575
8196 57346 967 516007512 1331 301 3 241 262
8196 57346 968 513508141 1331 301 2 238 808
8196 57346 974 514128301 1345 301 2 213 173
8196 57346 987 515642457 1345 301 2 217 542
8197 57064 12 519669849 1350 301 3 215 269
8197 57064 36 521224103 1412 301 3 17 324
8197 57064 69 521632421 1412 301 3 18 495
8197 57064 77 521684110 1350 301 4 217 583
8197 57064 104 518662397 3600 301 3 42 326
8197 57064 118 519215679 1412 301 3 12 613
8197 57064 141 520408386 1412 301 4 12 260
