PLATE_E MJD_E FIBER_E THING_ID_E PLATE_B MJD_B FIBER_B THING_ID_B
8285 57048 319 454764225 4638 55956 880 455055851
8285 57048 350 453361417 4638 55956 846 453652517
8285 57048 364 449816943 4638 55956 153 450106910
8285 57048 366 449817119 4638 55956 158 450107086
8285 57048 377 450690859 4638 55956 820 450981136
8285 57048 380 451139597 4638 55956 856 451429998
8285 57048 386 452511024 4638 55956 806 452801894
8285 57048 410 450294763 4638 55956 240 450584929
8285 57048 420 452510263 4638 55956 816 452801133
8285 57048 442 449877968 4638 55956 779 450167955
8285 57048 468 452995342 4638 55956 770 453286366
8285 57048 480 455030623 4638 55956 712 455322265
8285 57048 543 461984380 4696 56354 978 462278181
8285 57048 548 461332093 4695 55957 497 461625668
8285 57048 566 458819813 4695 55957 448 459112606
8285 57048 588 460839711 4696 56354 4 461133121
8285 57048 608 458337411 4638 55956 874 458630056
8285 57048 608 458337411 4695 55957 452 458630056
8285 57048 620 455862597 4695 55957 459 456154513
8285 57048 621 461265137 4695 55957 436 461558695
8285 57048 667 461696009 4695 55957 386 461989706
8285 57048 691 457663733 4695 55957 368 457956243
8285 57048 694 458117604 4695 55957 376 458410181
8285 57048 707 461042339 4695 55957 358 461335810
8285 57048 721 458117736 4695 55957 374 458410313
8285 57048 730 458117543 4695 55957 330 458410120
8285 57048 755 460517153 4695 55957 314 460810484
8285 57048 756 458972707 4695 55957 302 459265541
8285 57048 792 460955715 4695 55957 228 461249142
8285 57048 888 458211242 4695 55957 180 458503853
8285 57048 932 457259683 4695 55957 128 457552069
8285 57048 939 456436637 4695 55957 90 456728754
8285 57048 940 456436471 4695 55957 124 456728588
8285 57048 940 456436471 4569 55631 595 456728588
8285 57048 954 461010263 4695 55957 61 461303725
8286 57062 24 451927816 4565 55591 719 452218498
8286 57062 47 451547277 4565 55591 692 451837788
8286 57062 74 454048904 4565 55591 676 454340299
8286 57062 77 456192686 4565 55591 624 456484728
8286 57062 103 452340107 4565 55591 630 452630922
8286 57062 105 454838350 4565 55591 584 455129974
8286 57062 106 454838291 4565 55591 638 455129915
8286 57062 144 452543658 4565 55591 594 452834537
8286 57062 162 450785441 4569 55631 40 451075753
8286 57062 166 449664066 4565 55591 524 449953992
8286 57062 166 449664066 4569 55631 32 449953992
8286 57062 210 454642716 4565 55591 542 454934304
8286 57062 210 454642716 4694 55649 338 454934304
8286 57062 210 454642716 4569 55631 990 454934304
8286 57062 260 452127329 4569 55631 940 452418098
8286 57062 282 452533947 4569 55631 976 452824819
8286 57062 290 453452931 4569 55631 924 453744071
8286 57062 296 453889048 4569 55631 962 454180371
8286 57062 298 455025071 4694 55649 412 455316712
8286 57062 336 455604501 4569 55631 916 455896323
8286 57062 350 450199282 4569 55631 140 450489377
8286 57062 369 453083641 4569 55631 890 453374677
8286 57062 378 455201674 4569 55631 842 455493368
8286 57062 408 453868628 4569 55631 846 454159941
8286 57062 446 453434975 4569 55631 806 453726112
8286 57062 454 451894872 4569 55631 814 452185542
8286 57062 461 453567594 4569 55631 770 453858807
8286 57062 476 455147261 4569 55631 724 455438937
8286 57062 592 463659423 4695 55957 38 463953714
8286 57062 592 463659423 4694 55649 524 463953714
8286 57062 646 458091383 4569 55631 866 458383961
8286 57062 664 462261189 4695 55957 14 462555055
8286 57062 680 461166020 4695 55957 11 461459538
8286 57062 690 459617989 4694 55649 425 459911109
8286 57062 703 464096379 4694 55649 548 464390786
8286 57062 774 456758267 4569 55631 948 457050494
8286 57062 791 462401322 4694 55649 590 462695233
8286 57062 819 459076257 4694 55649 302 459369139
8286 57062 834 462011602 4694 55649 320 462305415
8286 57062 865 459851025 4694 55649 280 460144197
8286 57062 870 462011595 4694 55649 276 462305408
8286 57062 882 457346225 4694 55649 260 457638634
8286 57062 884 458322099 4694 55649 248 458614732
8286 57062 901 461997457 4694 55649 838 462291264
8286 57062 916 461997459 4694 55649 840 462291266
8286 57062 920 461595846 4694 55649 194 461889517
8286 57062 932 458695052 4694 55649 234 458987796
8286 57062 952 460996731 4694 55649 160 461290179
8286 57062 956 459820888 4694 55649 152 460114057
8286 57062 965 459216067 4694 55649 68 459509022
8286 57062 977 457675497 4694 55649 90 457968003
